key1,key2,key3,value
1,1,1,1.8881792295914812
1,1,2,1.275739310211855
1,1,3,1.5055843515825076
1,1,4,0.20517529357552133
1,1,5,0.024530806751015932
1,1,6,0.5686786542742988
1,1,7,0.957428417212796
1,1,8,0.6814118651205847
1,1,9,1.9309952862765896
1,1,10,0.5049567809859452
1,1,11,1.7234459292550264
1,1,12,0.22817428144984908
1,1,13,0.13068687022786496
1,1,14,0.983493120582136
1,1,15,1.1540423129416362
1,1,16,1.3729020365120332
1,1,17,0.30345401390191284
1,1,18,1.622284152550095
1,1,19,1.8982512847160624
1,1,20,0.1703618167924601
1,1,21,0.4963819104202323
1,1,22,1.116146069235257
1,1,23,0.8323480428206569
1,1,24,1.1922536908200505
1,1,25,1.2368367049945463
1,1,26,1.5513870793964346
1,1,27,0.7607560522930987
1,1,28,1.8170087552476077
1,1,29,0.5947062650347748
1,1,30,1.1770502774422058
1,1,31,0.8576596722808516
1,1,32,1.1372589412484664
1,1,33,0.12046060874508169
1,1,34,1.9202175548685982
1,1,35,0.19846714954957645
1,1,36,1.5254742087094173
1,1,37,1.2510300608132063
1,1,38,0.5292922505800148
1,1,39,0.1623749309339686
1,1,40,0.4797303553493848
1,2,1,1.103984491155518
1,2,2,0.31306523088627625
1,2,3,0.8170351453200533
1,2,4,1.3787422715695379
1,2,5,0.9398249580153717
1,2,6,0.06527971076184858
1,2,7,0.5762097791873786
1,2,8,0.5654367462245755
1,2,9,1.719213462681045
1,2,10,0.14235952030695853
1,2,11,0.4668476123200511
1,2,12,0.5291092513177993
1,2,13,1.582495490089923
1,2,14,1.1795791784105156
1,2,15,1.6078113605628677
1,2,16,0.3956384275129283
1,2,17,0.2295526049220915
1,2,18,0.44961890053204767
1,2,19,0.2979788021506584
1,2,20,0.5312649432812804
1,2,21,0.28447257088735456
1,2,22,0.1192760790276941
1,2,23,1.5852571324648232
1,2,24,1.1900880746388094
1,2,25,1.6484806026400185
1,2,26,1.8423850579352763
1,2,27,0.8783068973474748
1,2,28,0.9373959405523238
1,2,29,0.6081823810895335
1,2,30,0.8050170383256112
1,2,31,0.5444923862885263
1,2,32,1.079963125196028
1,2,33,0.875517727143196
1,2,34,1.1960733240822072
1,2,35,1.7788457785849072
1,2,36,1.4690678465712306
1,2,37,1.2074272818918212
1,2,38,0.051729784776670895
1,2,39,0.45784883144365396
1,2,40,1.3485967343443424
1,3,1,1.7210337456345424
1,3,2,1.1742458634195667
1,3,3,0.041490912431067395
1,3,4,1.5295207600635525
1,3,5,1.6428424905167671
1,3,6,1.1524939692054936
1,3,7,1.526218008343411
1,3,8,0.35038145587594527
1,3,9,1.037927681975208
1,3,10,0.8844588088404057
1,3,11,0.5563131448848417
1,3,12,1.993890949865127
1,3,13,0.8717699741540061
1,3,14,1.6284898890812067
1,3,15,1.9381104721314073
1,3,16,0.9400207899207034
1,3,17,0.8166961868600306
1,3,18,0.6421165119131431
1,3,19,0.20919976916511485
1,3,20,0.321649705317671
1,3,21,0.8232901795755874
1,3,22,0.9909380419286755
1,3,23,1.3251670739828576
1,3,24,0.8009045096273129
1,3,25,1.520999544115314
1,3,26,0.07339426062741738
1,3,27,0.17611958555157714
1,3,28,0.5047977018844154
1,3,29,0.23184320286191573
1,3,30,1.5450958520796156
1,3,31,1.729821168103758
1,3,32,1.649854406537402
1,3,33,0.0023021348962244392
1,3,34,1.7387349686413047
1,3,35,0.923952689964288
1,3,36,0.10840817075345721
1,3,37,1.0368787849214576
1,3,38,1.2452677452034226
1,3,39,0.9969862047643772
1,3,40,0.8840819114445229
1,4,1,0.10322355037269348
1,4,2,0.5341124765458649
1,4,3,0.2620264579008931
1,4,4,0.5760582899766578
1,4,5,1.7616932347156111
1,4,6,0.9694235938999962
1,4,7,0.05773888488332646
1,4,8,1.260044554008121
1,4,9,1.5986274665489413
1,4,10,1.4195656502005183
1,4,11,0.6215002767866702
1,4,12,0.027348928932121375
1,4,13,0.815981374579805
1,4,14,0.4494013189115693
1,4,15,1.682811363234071
1,4,16,0.2269222358084899
1,4,17,1.8941214847187122
1,4,18,1.2954193775675173
1,4,19,0.3079422488566561
1,4,20,1.8653061198682088
1,4,21,0.583723120523572
1,4,22,1.4108232598517074
1,4,23,0.8309806858707061
1,4,24,0.9649991539157126
1,4,25,0.9444395638068155
1,4,26,0.9135729454646271
1,4,27,0.28928393697121746
1,4,28,0.38122074189585664
1,4,29,1.1987551973497999
1,4,30,1.4925850909847953
1,4,31,0.27301668918172917
1,4,32,0.13962015921246107
1,4,33,1.54535026535401
1,4,34,1.7088247599444153
1,4,35,0.679750486228591
1,4,36,1.5754348115285883
1,4,37,0.5343453261338096
1,4,38,0.00513051871715442
1,4,39,1.452101965227065
1,4,40,1.6749518452128427
1,5,1,1.1598467677668083
1,5,2,1.3198815061098388
1,5,3,1.7305211894004853
1,5,4,0.8930947860863889
1,5,5,0.9686827711034407
1,5,6,0.6648799114214987
1,5,7,1.5257453552399585
1,5,8,0.754420108427772
1,5,9,1.865704511430522
1,5,10,1.739203366468137
1,5,11,1.9615492626651887
1,5,12,0.47761108833249866
1,5,13,0.7659416978592044
1,5,14,1.7120259519747565
1,5,15,0.8215501910991563
1,5,16,0.6363526544675997
1,5,17,0.9459525004808287
1,5,18,1.8268603356392517
1,5,19,0.7624622938942722
1,5,20,1.976828003878725
1,5,21,1.5847873213998607
1,5,22,1.3040380028012117
1,5,23,0.3042106404204463
1,5,24,1.9296488767418207
1,5,25,0.2524925396187774
1,5,26,1.9307071803537075
1,5,27,0.6639894078627275
1,5,28,0.20072920432970465
1,5,29,1.6900788462207645
1,5,30,0.19942339548395682
1,5,31,1.820883355392934
1,5,32,0.03069519583052127
1,5,33,0.28831083193389495
1,5,34,1.7418659426984386
1,5,35,1.9399135880822125
1,5,36,0.14965649648741763
1,5,37,1.5630505825460497
1,5,38,0.5300455590868178
1,5,39,1.246518801043996
1,5,40,0.7949666477715469
1,6,1,0.16063064115889802
1,6,2,0.6571311779669124
1,6,3,1.3487149903080191
1,6,4,1.0672446247936693
1,6,5,1.9082791852453522
1,6,6,1.2535983580159755
1,6,7,1.7748773658186465
1,6,8,0.9758949707803579
1,6,9,1.0820320253953202
1,6,10,1.2349189232054463
1,6,11,0.4695404862040431
1,6,12,1.3687991488118334
1,6,13,0.5747580080840873
1,6,14,0.4549725614006275
1,6,15,0.1807586615379373
1,6,16,1.9566754564410913
1,6,17,1.5207393859885308
1,6,18,1.4077816586580758
1,6,19,0.20101448064563487
1,6,20,0.33272957345845033
1,6,21,0.5989321604881295
1,6,22,0.057894498795136196
1,6,23,0.6487493335626044
1,6,24,0.11223845621001383
1,6,25,0.716926684600727
1,6,26,0.8613735757108001
1,6,27,0.4883948643679368
1,6,28,0.8241034979511508
1,6,29,1.3636007427054564
1,6,30,0.3601137723026222
1,6,31,0.3501387101258091
1,6,32,1.2189835737770736
1,6,33,0.7650885972337478
1,6,34,1.3662691599254277
1,6,35,0.9953345047359021
1,6,36,1.166314261304106
1,6,37,0.46437688859030457
1,6,38,1.275809262007137
1,6,39,0.919140998353462
1,6,40,1.3336814345329615
1,7,1,1.797817063400642
1,7,2,0.930506511050603
1,7,3,0.5752633314968776
1,7,4,1.0931962752040567
1,7,5,0.14772380056574597
1,7,6,1.890471269869292
1,7,7,1.9753033904369428
