key1,key2,key3,value
1,1,1,0.1939737949629976
1,1,2,0.4139059658472566
1,1,3,1.2763813181491412
1,1,4,1.9541153919985308
1,1,5,0.9471413022841375
1,1,6,0.23101784748365572
1,1,7,1.5697531461338303
1,1,8,0.9418889058991791
1,1,9,1.7897549668109425
1,1,10,0.5300087942352425
1,1,11,1.2837327650804224
1,1,12,0.7750542340409936
1,2,1,0.7420410496814949
1,2,2,0.7628903742045412
1,2,3,0.37316588231586323
1,2,4,0.08923384939575141
1,2,5,0.8794808457055383
1,2,6,0.526801619324718
1,2,7,1.6741575042689143
1,2,8,1.1284931758290435
1,2,9,0.3022613488470782
1,2,10,1.3929419020931193
1,2,11,0.19340524205129306
1,2,12,1.3362823477952388
1,3,1,1.6163603148080259
1,3,2,0.8279733057425249
1,3,3,1.5129137723107104
1,3,4,0.45502551724913576
1,3,5,0.12196749211545521
1,3,6,0.7742121937633337
1,3,7,1.0451645466481456
1,3,8,1.931255408160603
1,3,9,1.3741358647777737
1,3,10,1.8727228712264357
1,3,11,1.1454285812624374
1,3,12,0.47128403896484183
2,1,1,0.5977042180144048
2,1,2,0.7896087304171502
2,1,3,1.7078796433553949
2,1,4,0.0694569871142725
2,1,5,1.1424398705431082
2,1,6,1.0336347937651027
2,1,7,1.1429708104958367
2,1,8,1.9655095282237696
2,1,9,0.29489530802193076
2,1,10,1.8985096329031699
2,1,11,0.8980794723760928
2,1,12,1.898122966056585
2,2,1,0.3343295748854409
2,2,2,0.42378031922073234
2,2,3,0.38545216808000204
2,2,4,0.08535180126689212
2,2,5,0.15673704427897817
2,2,6,1.3662509387045092
2,2,7,0.40383855994446893
2,2,8,1.6451280657533736
2,2,9,0.29575650146764687
2,2,10,1.1900953092856161
2,2,11,0.6394989775241089
2,2,12,1.4542060183610608
2,3,1,1.6146873394699686
2,3,2,0.17405488175301476
2,3,3,1.1127284079395978
2,3,4,1.104108383150798
2,3,5,1.7132483612924936
2,3,6,1.0393763550841386
2,3,7,1.834323821566496
2,3,8,0.024727594652036222
2,3,9,1.4008242431738662
2,3,10,1.1751521754646599
2,3,11,1.563371321850923
2,3,12,0.22503768525186763
3,1,1,0.2992846391826829
3,1,2,1.133187854110213
3,1,3,1.1653541737553086
3,1,4,1.9296633294172583
3,1,5,0.20040799565506218
3,1,6,0.21126964036649087
3,1,7,1.5590893939285044
3,1,8,1.571491260619355
3,1,9,1.7349505355303507
3,1,10,1.7602715692500646
3,1,11,1.7557871253921096
3,1,12,0.5282732603407423
3,2,1,1.3095753414270994
3,2,2,1.1440464795971237
3,2,3,0.9460932319978723
3,2,4,0.34439945631346314
3,2,5,0.8059479168631534
3,2,6,1.2364889772035965
3,2,7,1.3616257264265603
3,2,8,0.8034397965488214
3,2,9,0.7915854884620637
3,2,10,1.7579152633472392
3,2,11,1.3810275083419574
3,2,12,0.09858195104822243
3,3,1,0.9504363823061432
3,3,2,0.5371687098895215
3,3,3,0.744881391826762
3,3,4,0.6757321628538655
3,3,5,1.5873041198112807
3,3,6,0.6218985956958927
3,3,7,1.6856931372228146
3,3,8,1.7164695664671485
3,3,9,1.3697040542694536
3,3,10,1.9449932853713634
3,3,11,0.4559148272035347
3,3,12,0.6009608950349601
